"f","fname","instr","value"
"https://mkg.com/data#trim","trim","https://mkg.com/data#ins_004015f7","0x004010c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408485","0x00401210"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407600","0x004032c0"
"https://mkg.com/data#_init","_init","https://mkg.com/data#ins_00400fe0","0x00401380"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406f52","0x00401080"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_004080f4","0x004010e0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408abf","0x00401140"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b36","0x004012c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404993","0x00401240"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004077ab","0x004032c0"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401de7","0x00408ca0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004061a2","0x00401520"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402b64","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004078b2","0x004012c0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405f7b","0x00401360"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402347","0x004010f0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407bc9","0x004012c0"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403a67","0x00401360"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408347","0x00401240"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407502","0x004012c0"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00407fd5","0x00401110"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404658","0x00401240"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408449","0x004016e0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_0040832d","0x004010a0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406069","0x004010e0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405e76","0x00401240"
"https://mkg.com/data#makeIPPacket","makeIPPacket","https://mkg.com/data#ins_00403fb0","0x00401520"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004060f9","0x00403df0"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402a64","0x004010c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407405","0x00401200"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406779","0x00401160"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b00","0x004012c0"
"https://mkg.com/data#initConnection","initConnection","https://mkg.com/data#ins_00407ffc","0x004012c0"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402b21","0x00401050"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407341","0x00401fc0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406307","0x00401370"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040757c","0x00401fc0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405950","0x00404010"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_00402189","0x004016e0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408c8d","0x00401120"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_00403268","0x00401080"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408a77","0x004015e0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004083b4","0x004016e0"
"https://mkg.com/data#listFork","listFork","https://mkg.com/data#ins_0040330c","0x00401260"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403933","0x00401340"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004075da","0x00401040"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406622","0x00401200"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406458","0x00401520"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_004029b3","0x00401340"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004075cd","0x00401170"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404564","0x00401080"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040789a","0x004012c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004083e6","0x004012d0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408bf4","0x00401290"
"https://mkg.com/data#prints","prints","https://mkg.com/data#ins_00408dda","0x00408fa0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406e4d","0x00401140"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406077","0x00401520"
"https://mkg.com/data#wildString","wildString","https://mkg.com/data#ins_00402887","0x00402720"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004079f3","0x00405cf0"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403d25","0x00401360"
"https://mkg.com/data#sclose","sclose","https://mkg.com/data#ins_00404038","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407539","0x004012c0"
"https://mkg.com/data#zprintf","zprintf","https://mkg.com/data#ins_00401833","0x00401850"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405d79","0x00401140"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407478","0x00401330"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408c12","0x00407300"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004044bb","0x00401140"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408857","0x004010c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004058c6","0x00404010"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004084bb","0x00401310"
